MB_CODE_2016,MB_CODE_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
10516130000,10516130000,1,Good,Good,0
10516140000,10516140000,1,Good,Good,0
10516150000,10516150000,1,Good,Good,0
10516160000,10516160000,1,Good,Good,0
10516170000,10516170000,1,Good,Good,0
10516180000,10516180000,1,Good,Good,0
10516190000,10516190000,1,Good,Good,0
10516200000,10516200000,1,Good,Good,0
10516211000,10516211000,1,Good,Good,0
10516212000,10516212000,1,Good,Good,0
10516213000,10516213000,1,Good,Good,0
10516214000,10516214000,1,Good,Good,0
10516215000,10516215000,1,Good,Good,0
10516220000,10516220000,1,Good,Good,0
10516230000,11250550000,1,Acceptable,Good,0
10516240000,10516240000,1,Good,Good,0
10516250000,10516250000,1,Good,Good,0
10516260000,10516260000,1,Good,Good,0
10516280000,10516280000,1,Good,Good,0
10516290000,10516290000,1,Good,Good,0
10516301000,10516301000,1,Good,Good,0
10516302000,10516302000,1,Good,Good,0
10516303000,10516303000,1,Good,Good,0
10516304000,10516304000,1,Good,Good,0
10516310000,10516310000,1,Good,Good,0
10516320000,10516320000,1,Good,Good,0
10516330000,10516330000,1,Good,Good,0
10516340000,10516340000,1,Good,Good,0
10516350000,10516350000,1,Good,Good,0
10516360000,10516360000,1,Good,Good,0
10516370000,10516370000,1,Good,Good,0
10516410000,10516410000,1,Good,Good,0
10516420000,10516420000,1,Good,Good,0
10516430000,10516430000,1,Good,Good,0
10516440000,10516440000,1,Good,Good,0
10516450000,10516450000,1,Good,Good,0
10516461000,10516461000,1,Good,Good,0
10516462000,10516462000,1,Good,Good,0
10516470000,10516470000,1,Good,Good,0
10516480000,10516480000,1,Good,Good,0
10516490000,10516490000,1,Good,Good,0
10516510000,10516510000,1,Good,Good,0
10516520000,10516520000,1,Good,Good,0
10516530000,10516530000,1,Good,Good,0
10516540000,10516540000,1,Good,Good,0
10516550000,10516550000,1,Good,Good,0
10516561000,10516561000,1,Good,Good,0
10516562000,10516562000,1,Good,Good,0
10516580000,10516580000,1,Good,Good,0
10516590000,10516590000,1,Good,Good,0
10516601000,10516601000,1,Good,Good,0
10516602000,10516602000,1,Good,Good,0
10516603000,10516603000,1,Good,Good,0
10516611000,10516611000,1,Good,Good,0
10516613000,10516613000,1,Good,Good,0
10516614000,10516614000,1,Good,Good,0
10516615000,10516615000,1,Good,Good,0
10516616000,10516616000,1,Good,Good,0
10516621000,10516621000,1,Good,Good,0
10516622000,10516622000,1,Good,Good,0
10516631000,10516631000,1,Good,Good,0
10516632000,10516632000,1,Good,Good,0
10516640000,10516640000,1,Good,Good,0
10516650000,10516650000,1,Good,Good,0
10516660000,10516660000,1,Good,Good,0
10516671000,10516671000,1,Good,Good,0
10516673000,10516673000,1,Good,Good,0
10516680000,10516680000,1,Good,Good,0
10516690000,10516690000,1,Good,Good,0
10516700000,10516700000,1,Good,Good,0
10516710000,10516710000,1,Good,Good,0
10516720000,10516720000,1,Good,Good,0
10516750000,10516750000,1,Good,Good,0
10516760000,10516760000,1,Good,Good,0
10516770000,10516770000,1,Good,Good,0
10516780000,10516780000,1,Good,Good,0
10516790000,10516790000,1,Good,Good,0
10516820000,10516820000,1,Good,Good,0
10516830000,10516830000,1,Good,Good,0
10516840000,10516840000,1,Good,Good,0
10516850000,10516850000,1,Good,Good,0
10516860000,10516860000,1,Good,Good,0
10516870000,11217600000,0.7419355,Poor,Good,0
10516870000,11217610000,0.2580645,Poor,Good,0
10516881000,10516881000,1,Good,Good,0
10516882000,10516882000,1,Good,Good,0
10516892000,10516892000,1,Good,Good,0
10516911000,11210430000,0.0309278,Poor,Good,0
10516911000,11214560000,0.6494845,Poor,Good,0
10516911000,11228170000,0.3195876,Poor,Good,0
10516912000,10516912000,1,Good,Good,0
10516920000,10516920000,1,Good,Good,0
10516930000,10516930000,1,Good,Good,0
10516940000,10516940000,1,Good,Good,0
10516950000,10516950000,1,Good,Good,0
10516971000,10516971000,1,Good,Good,0
10516980000,10516980000,1,Good,Good,0
10516990000,10516990000,1,Good,Good,0
10517000000,10517000000,1,Good,Good,0
10517010000,10517010000,1,Good,Good,0
10517020000,10517020000,1,Good,Good,0
10517030000,10517030000,1,Good,Good,0
10517040000,10517040000,1,Good,Good,0
10517050000,10517050000,1,Good,Good,0
10517060000,10517060000,1,Good,Good,0
10517070000,10517070000,1,Good,Good,0
10517080000,10517080000,1,Good,Good,0
10517090000,10517090000,1,Good,Good,0
10517100000,10517100000,1,Good,Good,0
10517110000,10517110000,1,Good,Good,0
10517120000,10517120000,1,Good,Good,0
10517130000,10517130000,1,Good,Good,0
10517140000,10517140000,1,Good,Good,0
10517151000,10517151000,1,Good,Good,0
10517160000,10517160000,1,Good,Good,0
10517170000,10517170000,1,Good,Good,0
10517180000,10517180000,1,Good,Good,0
10517190000,10517190000,1,Good,Good,0
10517200000,10517200000,1,Good,Good,0
10517210000,10517210000,1,Good,Good,0
10517220000,10517220000,1,Good,Good,0
10517230000,10517230000,1,Good,Good,0
10517240000,10517240000,1,Good,Good,0
10517250000,10517250000,1,Good,Good,0
10517260000,10517260000,1,Good,Good,0
10517280000,10517280000,1,Good,Good,0
10517310000,10517310000,1,Good,Good,0
10517320000,10517320000,1,Good,Good,0
10517330000,10517330000,1,Good,Good,0
10517340000,10517340000,1,Good,Good,0
10517350000,10517350000,1,Good,Good,0
10517360000,10517360000,1,Good,Good,0
10517370000,10517370000,1,Good,Good,0
10517380000,10517380000,1,Good,Good,0
10517390000,10517390000,1,Good,Good,0
10517400000,10517400000,1,Good,Good,0
10517411000,10517411000,1,Good,Good,0
10517412000,10517412000,1,Good,Good,0
10517450000,10517450000,1,Good,Good,0
10517460000,10517460000,1,Good,Good,0
10517470000,10517470000,1,Good,Good,0
10517480000,10517480000,1,Good,Good,0
10517490000,10517490000,1,Good,Good,0
10517500000,10517500000,1,Good,Good,0
10517510000,10517510000,1,Good,Good,0
10517520000,10517520000,1,Good,Good,0
10517530000,10517530000,1,Good,Good,0
10517540000,10517540000,1,Good,Good,0
10517551000,10517551000,1,Good,Good,0
10517552000,10517552000,1,Good,Good,0
10517560000,10517560000,1,Good,Good,0
10517570000,10517570000,1,Good,Good,0
10517580000,10517580000,1,Good,Good,0
10517590000,10517590000,1,Good,Good,0
10517600000,10517600000,1,Good,Good,0
10517610000,10517610000,1,Good,Good,0
10517620000,10517620000,1,Good,Good,0
10517630000,10517630000,1,Good,Good,0
10517650000,10517650000,1,Good,Good,0
10517660000,10517660000,1,Good,Good,0
10517670000,10517670000,1,Good,Good,0
10517680000,10517680000,1,Good,Good,0
10517690000,10517690000,1,Good,Good,0
10517700000,10517700000,1,Good,Good,0
10517710000,10517710000,1,Good,Good,0
10517720000,10517720000,1,Good,Good,0
10517730000,10517730000,1,Good,Good,0
10517741000,10517741000,1,Good,Good,0
10517750000,10517750000,1,Good,Good,0
10517780000,10517780000,1,Good,Good,0
10517790000,10517790000,1,Good,Good,0
10517820000,10517820000,1,Good,Good,0
10517830000,10517830000,1,Good,Good,0
10517840000,10517840000,1,Good,Good,0
10517850000,10517850000,1,Good,Good,0
10517860000,10517860000,1,Good,Good,0
10517880000,10517880000,1,Good,Good,0
10517890000,10517890000,1,Good,Good,0
10517900000,10517900000,1,Good,Good,0
10517910000,10517910000,1,Good,Good,0
10517920000,10517920000,1,Good,Good,0
10517930000,10517930000,1,Good,Good,0
10517940000,10517940000,1,Good,Good,0
10517950000,10517950000,1,Good,Good,0
10517960000,10517960000,1,Good,Good,0
10517970000,10517970000,1,Good,Good,0
10517980000,10517980000,1,Good,Good,0
10517990000,10517990000,1,Good,Good,0
10518000000,10518000000,1,Good,Good,0
10518010000,10518010000,1,Good,Good,0
10518020000,10518020000,1,Good,Good,0
10518030000,10518030000,1,Good,Good,0
10518040000,10518040000,1,Good,Good,0
10518050000,10518050000,1,Good,Good,0
10518060000,10518060000,1,Good,Good,0
10518070000,10518070000,1,Good,Good,0
10518081000,10518081000,1,Good,Good,0
10518082000,10518082000,1,Good,Good,0
10518090000,10518090000,1,Good,Good,0
10518110000,10518110000,1,Good,Good,0
10518120000,10518120000,1,Good,Good,0
10518140000,10518140000,1,Good,Good,0
10518150000,10518150000,1,Good,Good,0
10518160000,10518160000,1,Good,Good,0
10518170000,10518170000,1,Good,Good,0
10518180000,10518180000,1,Good,Good,0
10518190000,10518190000,1,Good,Good,0
10518200000,10518200000,1,Good,Good,0
10518210000,10518210000,1,Good,Good,0
10518220000,10518220000,1,Good,Good,0
10518230000,10518230000,1,Good,Good,0
10518240000,10518240000,1,Good,Good,0
10518250000,10518250000,1,Good,Good,0
10518260000,10518260000,1,Good,Good,0
10518270000,10518270000,1,Good,Good,0
10518280000,10518280000,1,Good,Good,0
10518290000,10518290000,1,Good,Good,0
10518300000,10518300000,1,Good,Good,0
10518310000,10518310000,1,Good,Good,0
10518320000,10518320000,1,Good,Good,0
10518330000,10518330000,1,Good,Good,0
10518340000,10518340000,1,Good,Good,0
10518350000,10518350000,1,Good,Good,0
10518360000,10518360000,1,Good,Good,0
10518370000,10518370000,1,Good,Good,0
10518380000,10518380000,1,Good,Good,0
10518400000,10518400000,1,Good,Good,0
10518410000,10518410000,1,Good,Good,0
10518420000,10518420000,1,Good,Good,0
10518443000,10518443000,1,Good,Good,0
10518444000,10518444000,1,Good,Good,0
10518445000,10518445000,1,Good,Good,0
10518446000,10518446000,1,Good,Good,0
10518447000,10518447000,1,Good,Good,0
10518448000,10518448000,1,Good,Good,0
10518450000,10518450000,1,Good,Good,0
10518470000,10518470000,1,Good,Good,0
10518480000,10518480000,1,Good,Good,0
10518490000,10518490000,1,Good,Good,0
10518500000,10518500000,1,Good,Good,0
10518520000,10518520000,1,Good,Good,0
10518530000,10518530000,1,Good,Good,0
10518540000,10518540000,1,Good,Good,0
10518551000,10518551000,1,Good,Good,0
10518552000,10518552000,1,Good,Good,0
10518560000,10518560000,1,Good,Good,0
10518570000,10518570000,1,Good,Good,0
10518580000,10518580000,1,Good,Good,0
10518590000,10518590000,1,Good,Good,0
10518600000,10518600000,1,Good,Good,0
10518620000,10518620000,1,Good,Good,0
10518630000,10518630000,1,Good,Good,0
10518640000,10518640000,1,Good,Good,0
10518650000,10518650000,1,Good,Good,0
10518661000,10518661000,1,Good,Good,0
10518662000,10518662000,1,Good,Good,0
10518670000,10518670000,1,Good,Good,0
10518680000,10518680000,1,Good,Good,0
10518690000,10518690000,1,Good,Good,0
10518730000,10518730000,1,Good,Good,0
10518750000,10518750000,1,Good,Good,0
10518760000,10518760000,1,Good,Good,0
10518770000,10518770000,1,Good,Good,0
10518780000,10518780000,1,Good,Good,0
10518790000,10518790000,1,Good,Good,0
10518801000,10518801000,1,Good,Good,0
10518802000,10518802000,1,Good,Good,0
10518850000,10518850000,1,Good,Good,0
10518860000,10518860000,1,Good,Good,0
10518870000,10518870000,1,Good,Good,0
10518880000,10518880000,1,Good,Good,0
10518890000,10518890000,1,Good,Good,0
10518900000,10518900000,1,Good,Good,0
10518910000,10518910000,1,Good,Good,0
10518920000,10518920000,1,Good,Good,0
10518940000,10518940000,1,Good,Good,0
10518960000,10518960000,1,Good,Good,0
10518970000,10518970000,1,Good,Good,0
10518980000,10518980000,1,Good,Good,0
10518990000,10518990000,1,Good,Good,0
10519000000,10519000000,1,Good,Good,0
10519010000,10519010000,1,Good,Good,0
10519020000,10519020000,1,Good,Good,0
10519040000,10519040000,1,Good,Good,0
10519050000,10519050000,1,Good,Good,0
10519060000,10519060000,1,Good,Good,0
10519070000,10519070000,1,Good,Good,0
10519080000,10519080000,1,Good,Good,0
10519090000,10519090000,1,Good,Good,0
10519100000,10519100000,1,Good,Good,0
10519110000,10519110000,1,Good,Good,0
10519120000,10519120000,1,Good,Good,0
10519130000,10519130000,1,Good,Good,0
10519140000,10519140000,1,Good,Good,0
10519150000,10519150000,1,Good,Good,0
10519182000,10519182000,1,Good,Good,0
10519183000,10519183000,1,Good,Good,0
10519184000,10519184000,1,Good,Good,0
10519190000,10519190000,1,Good,Good,0
10519200000,10519200000,1,Good,Good,0
10519210000,10519210000,1,Good,Good,0
10519220000,10519220000,1,Good,Good,0
10519230000,10519230000,1,Good,Good,0
10519260000,10519260000,1,Good,Good,0
10519270000,10519270000,1,Good,Good,0
10519280000,10519280000,1,Good,Good,0
10519290000,10519290000,1,Good,Good,0
10519300000,10519300000,1,Good,Good,0
10519310000,10519310000,1,Good,Good,0
10519320000,10519320000,1,Good,Good,0
10519330000,10519330000,1,Good,Good,0
10519340000,10519340000,1,Good,Good,0
10519352000,10519352000,1,Good,Good,0
10519353000,10519353000,1,Good,Good,0
10519360000,10519360000,1,Good,Good,0
10519390000,10519390000,1,Good,Good,0
10519401000,10519401000,1,Good,Good,0
10519402000,10519402000,1,Good,Good,0
10519410000,10519410000,1,Good,Good,0
10519420000,10519420000,1,Good,Good,0
10519430000,10519430000,1,Good,Good,0
10519440000,10519440000,1,Good,Good,0
10519470000,10519470000,1,Good,Good,0
10519480000,10519480000,1,Good,Good,0
10519501000,10519501000,1,Good,Good,0
10519502000,10519502000,1,Good,Good,0
10519503000,10519503000,1,Good,Good,0
10519511000,10519511000,1,Good,Good,0
10519521000,10519521000,1,Good,Good,0
10519522000,10519522000,1,Good,Good,0
10519524000,10519524000,1,Good,Good,0
10519530000,10519530000,1,Good,Good,0
10519540000,10519540000,1,Good,Good,0
10519550000,10519550000,1,Good,Good,0
10519560000,10519560000,1,Good,Good,0
10519570000,10519570000,1,Good,Good,0
10519580000,10519580000,1,Good,Good,0
10519600000,10519600000,1,Good,Good,0
10519620000,10519620000,1,Good,Good,0
10519630000,10519630000,1,Good,Good,0
10519640000,10519640000,1,Good,Good,0
10519650000,10519650000,1,Good,Good,0
10519660000,10519660000,1,Good,Good,0
10519670000,10519670000,1,Good,Good,0
10519680000,10519680000,1,Good,Good,0
10519721000,10519721000,1,Good,Good,0
10519730000,10519730000,1,Good,Good,0
10519740000,10519740000,1,Good,Good,0
10519750000,10519750000,1,Good,Good,0
10519760000,10519760000,1,Good,Good,0
10519770000,10519770000,1,Good,Good,0
10519780000,10519780000,1,Good,Good,0
10519790000,10519790000,1,Good,Good,0
10519800000,10519800000,1,Good,Good,0
10519810000,10519810000,1,Good,Good,0
10519821000,10519821000,1,Good,Good,0
10519822000,10519822000,1,Good,Good,0
10519830000,10519830000,1,Good,Good,0
10519840000,10519840000,1,Good,Good,0
10519850000,10519850000,1,Good,Good,0
10519860000,10519860000,1,Good,Good,0
10519870000,10519870000,1,Good,Good,0
10519890000,10519890000,1,Good,Good,0
10519900000,10519900000,1,Good,Good,0
10519930000,10519930000,1,Good,Good,0
10519940000,10519940000,1,Good,Good,0
10519950000,10519950000,1,Good,Good,0
10519960000,10519960000,1,Good,Good,0
10519970000,10519970000,1,Good,Good,0
10520020000,10520020000,1,Good,Good,0
10520050000,10520050000,1,Good,Good,0
10520060000,10520060000,1,Good,Good,0
10520070000,10520070000,1,Good,Good,0
10520080000,10520080000,1,Good,Good,0
10520090000,10520090000,1,Good,Good,0
10520100000,10520100000,1,Good,Good,0
10520111000,10520111000,1,Good,Good,0
10520112000,10520112000,1,Good,Good,0
10520113000,10520113000,1,Good,Good,0
10520180000,10520180000,1,Good,Good,0
10520190000,10520190000,1,Good,Good,0
10520200000,10520200000,1,Good,Good,0
10520210000,10520210000,1,Good,Good,0
10520230000,10520230000,1,Good,Good,0
10520240000,10520240000,1,Good,Good,0
10520260000,10520260000,1,Good,Good,0
10520271000,10520271000,1,Good,Good,0
10520272000,10520272000,1,Good,Good,0
10520280000,10520280000,1,Good,Good,0
10520290000,10520290000,1,Good,Good,0
10520300000,10520300000,1,Good,Good,0
10520310000,10520310000,1,Good,Good,0
10520320000,10520320000,1,Good,Good,0
10520330000,10520330000,1,Good,Good,0
10520351000,10520351000,1,Good,Good,0
10520360000,10520360000,1,Good,Good,0
10520371000,10520371000,1,Good,Good,0
10520372000,10520372000,1,Good,Good,0
10520382000,10520382000,1,Good,Good,0
10520383000,10520383000,1,Good,Good,0
10520400000,10520400000,1,Good,Good,0
10520420000,10520420000,1,Good,Good,0
10520430000,10520430000,1,Good,Good,0
10520440000,10520440000,1,Good,Good,0
10520450000,10520450000,1,Good,Good,0
10520460000,10520460000,1,Good,Good,0
10520471000,10520471000,1,Good,Good,0
10520472000,10520472000,1,Good,Good,0
10520480000,10520480000,1,Good,Good,0
10520490000,10520490000,1,Good,Good,0
10520500000,10520500000,1,Good,Good,0
10520510000,10520510000,1,Good,Good,0
10520520000,10520520000,1,Good,Good,0
10520530000,10520530000,1,Good,Good,0
10520540000,10520540000,1,Good,Good,0
10520560000,10520560000,1,Good,Good,0
10520580000,10520580000,1,Good,Good,0
10520590000,10520590000,1,Good,Good,0
10520600000,10520600000,1,Good,Good,0
10520610000,10520610000,1,Good,Good,0
10520620000,10520620000,1,Good,Good,0
10520650000,10520650000,1,Good,Good,0
10520660000,10520660000,1,Good,Good,0
10520680000,10520680000,1,Good,Good,0
10520701000,10520701000,1,Good,Good,0
10520702000,10520702000,1,Good,Good,0
10520711000,10520711000,1,Good,Good,0
10520712000,10520712000,1,Good,Good,0
10520714000,10520714000,1,Good,Good,0
10520715000,10520715000,1,Good,Good,0
10520716000,10520716000,1,Good,Good,0
10520720000,10520720000,1,Good,Good,0
10520740000,10520740000,1,Good,Good,0
10520750000,10520750000,1,Good,Good,0
10520760000,10520760000,1,Good,Good,0
10520770000,10520770000,1,Good,Good,0
10520790000,10520790000,1,Good,Good,0
10520800000,10520800000,1,Good,Good,0
10520811000,10520811000,1,Good,Good,0
10520812000,10520812000,1,Good,Good,0
10520821000,10520821000,1,Good,Good,0
10520823000,10520823000,1,Good,Good,0
10520824000,10520824000,1,Good,Good,0
10520850000,10520850000,1,Good,Good,0
10520860000,10520860000,1,Good,Good,0
10520880000,10520880000,1,Good,Good,0
10520890000,10520890000,1,Good,Good,0
10520900000,10520900000,1,Good,Good,0
10520920000,10520920000,1,Good,Good,0
10520940000,10520940000,1,Good,Good,0
10520950000,10520950000,1,Good,Good,0
10520970000,10520970000,1,Good,Good,0
10520980000,10520980000,1,Good,Good,0
10520991000,10520991000,1,Good,Good,0
10520992000,10520992000,1,Good,Good,0
10521020000,10521020000,1,Good,Good,0
10521031000,10521031000,1,Good,Good,0
10521032000,10521032000,1,Good,Good,0
10521040000,10521040000,1,Good,Good,0
10521050000,10521050000,1,Good,Good,0
10521060000,10521060000,1,Good,Good,0
10521070000,10521070000,1,Good,Good,0
10521092000,10521092000,1,Good,Good,0
10521093000,10521093000,1,Good,Good,0
10521101000,10521101000,1,Good,Good,0
10521102000,10521102000,1,Good,Good,0
10521110000,10521110000,1,Good,Good,0
10521143000,10521143000,1,Good,Good,0
10521150000,10521150000,1,Good,Good,0
10521160000,10521160000,1,Good,Good,0
10521170000,10521170000,1,Good,Good,0
10521180000,10521180000,1,Good,Good,0
10521190000,10521190000,1,Good,Good,0
10521200000,10521200000,1,Good,Good,0
10521231000,10521231000,1,Good,Good,0
10521232000,10521232000,1,Good,Good,0
10521240000,10521240000,1,Good,Good,0
10521251000,10521251000,1,Good,Good,0
10521252000,10521252000,1,Good,Good,0
10521261000,10521261000,1,Good,Good,0
10521270000,10521270000,1,Good,Good,0
10521280000,10521280000,1,Good,Good,0
10521290000,10521290000,1,Good,Good,0
10521300000,10521300000,1,Good,Good,0
10521320000,10521320000,1,Good,Good,0
10521330000,10521330000,1,Good,Good,0
10521340000,10521340000,1,Good,Good,0
10521350000,10521350000,1,Good,Good,0
10521360000,10521360000,1,Good,Good,0
